review_id,text,source,item,true_sentiment,review_date,clean_text,vader_compound,textblob_polarity,textblob_subjectivity,ensemble_score,predicted_sentiment,joy,anger,sadness,fear,trust,surprise,dominant_emotion,total_emotion_words
REV101251,"Worst coffee maker I have ever bought, total regret.",Facebook Comment,coffee maker,negative,2024-04-28,"Worst coffee maker I have ever bought, total regret.",-0.8016,-0.5,0.875,-0.681,negative,0,0,1,0,0,0,sadness,1
REV101257,I hate how unreliable this backpack turned out to be.,Facebook Comment,backpack,negative,2024-03-03,I hate how unreliable this backpack turned out to be.,-0.5719,-0.8,0.9,-0.6631,negative,0,1,0,0,0,0,anger,1
REV101258,Great bluetooth speaker! My whole family loves it.!!,Facebook Comment,bluetooth speaker,positive,2024-06-11,Great bluetooth speaker! My whole family loves it.!!,0.865,0.6562,0.575,0.7815,positive,1,0,0,0,0,0,joy,1
REV101261,"I bought the delivery service last week, still testing it out.",Twitter/X Post,delivery service,neutral,2024-09-23,"I bought the delivery service last week, still testing it out.",0.0,0.0,0.0667,0.0,neutral,0,0,0,0,0,0,none,0
REV101262,Here is my honest review of the customer support experience after a week of use.,Twitter/X Post,customer support experience,neutral,2024-08-06,Here is my honest review of the customer support experience after a week of use.,0.7184,0.6,0.9,0.671,positive,0,0,0,0,1,0,trust,1
REV101264,"Awful experience with the yoga mat, would not recommend at all. :(",News Headline,yoga mat,negative,2024-01-29,"Awful experience with the yoga mat, would not recommend at all. :(",-0.7912,-0.875,1.0,-0.8247,negative,0,0,0,0,1,0,trust,1
REV101268,"Five stars for the coffee maker, it changed the way I do things.",Twitter/X Post,coffee maker,positive,2024-03-27,"Five stars for the coffee maker, it changed the way I do things.",0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV101269,"I'm impressed by how well the software update performs, truly outstanding. :)",Amazon Review,software update,positive,2024-01-09,"I'm impressed by how well the software update performs, truly outstanding. :)",0.9337,0.6667,0.9583,0.8269,positive,2,0,0,0,0,0,joy,2
REV101278,"The running shoes works as expected, average performance overall.",Amazon Review,running shoes,neutral,2024-01-08,"The running shoes works as expected, average performance overall.",0.0,-0.0833,0.2667,-0.0333,neutral,0,0,0,0,0,0,none,0
REV101284,Highly recommend the mobile app to anyone looking for quality.,Amazon Review,mobile app,positive,2024-07-12,Highly recommend the mobile app to anyone looking for quality.,0.4201,0.16,0.54,0.3161,positive,0,0,0,0,1,0,trust,1
REV101286,"I'm so happy with the office chair, works perfectly and looks great.",News Headline,office chair,positive,2024-06-01,"I'm so happy with the office chair, works perfectly and looks great.",0.923,0.8667,0.9167,0.9005,positive,2,0,0,0,0,0,joy,2
REV101292,"I bought the gaming mouse last week, still testing it out.",Twitter/X Post,gaming mouse,neutral,2024-05-29,"I bought the gaming mouse last week, still testing it out.",0.0,0.0,0.0667,0.0,neutral,0,0,0,0,0,0,none,0
REV101294,The customer service team was super helpful with my wireless headphones order.!!,Amazon Review,wireless headphones,positive,2024-03-18,The customer service team was super helpful with my wireless headphones order.!!,0.8065,0.5208,0.6667,0.6922,positive,0,0,0,0,0,0,none,0
REV101297,"Excellent software update, exactly as described and super reliable.",News Headline,software update,positive,2024-06-15,"Excellent software update, exactly as described and super reliable.",0.8225,0.5278,0.6389,0.7046,positive,1,0,0,0,1,0,joy,2
REV101298,"I bought the backpack last week, still testing it out.",Product Forum,backpack,neutral,2024-06-26,"I bought the backpack last week, still testing it out.",0.0,0.0,0.0667,0.0,neutral,0,0,0,0,0,0,none,0
REV101308,"Disappointing electric toothbrush, definitely returning it.",Facebook Comment,electric toothbrush,negative,2024-10-22,"Disappointing electric toothbrush, definitely returning it.",-0.128,-0.3,0.6,-0.1968,negative,0,0,1,0,0,0,sadness,1
REV101309,"Disappointing restaurant chain, definitely returning it.!!",Facebook Comment,restaurant chain,negative,2024-11-28,"Disappointing restaurant chain, definitely returning it.!!",-0.2695,-0.3,0.6,-0.2817,negative,0,0,1,0,0,0,sadness,1
REV101312,This running shoes is poorly made and feels cheap.,Twitter/X Post,running shoes,negative,2024-06-23,This running shoes is poorly made and feels cheap.,0.0,0.0,0.65,0.0,neutral,0,0,0,0,0,0,none,0
REV101314,"The coffee maker works as expected, average performance overall.",Amazon Review,coffee maker,neutral,2024-04-04,"The coffee maker works as expected, average performance overall.",0.0,-0.0833,0.2667,-0.0333,neutral,0,0,0,0,0,0,none,0
REV101319,"The gaming mouse works as expected, average performance overall.",Amazon Review,gaming mouse,neutral,2024-08-25,"The gaming mouse works as expected, average performance overall.",0.0,-0.0833,0.2667,-0.0333,neutral,0,0,0,0,0,0,none,0
REV101320,"I'm so disappointed with this desk lamp, complete waste of money.",Facebook Comment,desk lamp,negative,2024-01-29,"I'm so disappointed with this desk lamp, complete waste of money.",-0.7346,-0.2833,0.3833,-0.5541,negative,0,0,1,0,0,0,sadness,1
REV101323,Considering whether to keep the delivery service or exchange it.,Product Forum,delivery service,neutral,2024-11-12,Considering whether to keep the delivery service or exchange it.,0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV101324,"I'm impressed by how well the office chair performs, truly outstanding.",Product Forum,office chair,positive,2024-05-18,"I'm impressed by how well the office chair performs, truly outstanding.",0.9022,0.75,0.9375,0.8413,positive,2,0,0,0,0,0,joy,2
REV101325,"Received the wireless headphones today, packaging was standard.",Amazon Review,wireless headphones,neutral,2024-03-12,"Received the wireless headphones today, packaging was standard.",0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV101329,"I'm so happy with the fitness tracker, works perfectly and looks great.",Facebook Comment,fitness tracker,positive,2024-09-27,"I'm so happy with the fitness tracker, works perfectly and looks great.",0.9371,0.8667,0.9167,0.9089,positive,2,0,0,0,0,0,joy,2
REV101330,"Very frustrated with the wireless headphones, it never worked as advertised.",Facebook Comment,wireless headphones,negative,2024-04-03,"Very frustrated with the wireless headphones, it never worked as advertised.",-0.5709,-0.91,0.26,-0.7065,negative,0,1,0,0,0,0,anger,1
REV101332,"I'm impressed by how well the gaming mouse performs, truly outstanding.",News Headline,gaming mouse,positive,2024-01-20,"I'm impressed by how well the gaming mouse performs, truly outstanding.",0.9022,0.75,0.9375,0.8413,positive,2,0,0,0,0,0,joy,2
REV101335,Highly recommend the restaurant chain to anyone looking for quality. :),Twitter/X Post,restaurant chain,positive,2024-06-09,Highly recommend the restaurant chain to anyone looking for quality. :),0.6997,0.33,0.77,0.5518,positive,0,0,0,0,1,0,trust,1
REV101337,The subscription plan arrived damaged and customer service ignored me.,News Headline,subscription plan,negative,2024-02-07,The subscription plan arrived damaged and customer service ignored me.,-0.6369,0.0,0.0,-0.3821,negative,0,0,0,0,0,0,none,0
REV101338,"I'm so disappointed with this subscription plan, complete waste of money.",News Headline,subscription plan,negative,2024-10-08,"I'm so disappointed with this subscription plan, complete waste of money.",-0.7346,-0.2833,0.3833,-0.5541,negative,0,0,1,0,0,0,sadness,1
REV101342,"Absolutely love this coffee maker, it exceeded all my expectations! Love it!",Amazon Review,coffee maker,positive,2024-02-22,"Absolutely love this coffee maker, it exceeded all my expectations! Love it!",0.8828,0.625,0.6,0.7797,positive,2,0,0,0,0,0,joy,2
REV101345,"I'm so disappointed with this restaurant chain, complete waste of money. :(",News Headline,restaurant chain,negative,2024-12-19,"I'm so disappointed with this restaurant chain, complete waste of money. :(",-0.8439,-0.4,0.5375,-0.6663,negative,0,0,1,0,0,0,sadness,1
REV101350,The smartphone case stopped working and support was unhelpful.,Facebook Comment,smartphone case,negative,2024-06-04,The smartphone case stopped working and support was unhelpful.,0.2023,0.0,0.0,0.1214,positive,0,0,0,0,0,0,none,0
REV101352,Comparing the running shoes to similar products on the market now.,Amazon Review,running shoes,neutral,2024-05-03,Comparing the running shoes to similar products on the market now.,0.0,0.0,0.4,0.0,neutral,0,0,0,0,0,0,none,0
REV101356,This yoga mat is poorly made and feels cheap.!!,Amazon Review,yoga mat,negative,2024-07-13,This yoga mat is poorly made and feels cheap.!!,0.0,0.1125,0.65,0.045,neutral,0,0,0,0,0,0,none,0
REV101359,"Disappointing water bottle, definitely returning it. :(",Facebook Comment,water bottle,negative,2024-11-05,"Disappointing water bottle, definitely returning it. :(",-0.5267,-0.45,0.7333,-0.496,negative,0,0,1,0,0,0,sadness,1
REV101360,"Five stars for the streaming service, it changed the way I do things.",Amazon Review,streaming service,positive,2024-05-03,"Five stars for the streaming service, it changed the way I do things.",0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV101361,The customer support experience arrived quickly and the build quality is amazing. Love it!,Product Forum,customer support experience,positive,2024-05-28,The customer support experience arrived quickly and the build quality is amazing. Love it!,0.8999,0.5194,0.6667,0.7477,positive,2,0,0,0,0,0,joy,2
REV101363,"Absolutely love this wireless headphones, it exceeded all my expectations!",Amazon Review,wireless headphones,positive,2024-05-10,"Absolutely love this wireless headphones, it exceeded all my expectations!",0.6989,0.625,0.6,0.6693,positive,1,0,0,0,0,0,joy,1
REV101364,"This yoga mat is fantastic, best purchase I've made all year.",News Headline,yoga mat,positive,2024-07-03,"This yoga mat is fantastic, best purchase I've made all year.",0.8316,0.7,0.6,0.779,positive,2,0,0,0,0,0,joy,2
REV101365,"Excellent air purifier, exactly as described and super reliable. :)",Amazon Review,air purifier,positive,2024-11-08,"Excellent air purifier, exactly as described and super reliable. :)",0.891,0.5208,0.7292,0.7429,positive,1,0,0,0,1,0,joy,2
REV101367,"This software update is a game changer, I use it every single day.",Amazon Review,software update,positive,2024-04-29,"This software update is a game changer, I use it every single day.",0.0,-0.2357,0.3071,-0.0943,negative,0,0,0,0,0,0,none,0
REV101374,This desk lamp is poorly made and feels cheap.,Product Forum,desk lamp,negative,2024-02-25,This desk lamp is poorly made and feels cheap.,0.0,0.0,0.65,0.0,neutral,0,0,0,0,0,0,none,0
REV101380,This smartphone case caused nothing but problems since day one.,Amazon Review,smartphone case,negative,2024-08-04,This smartphone case caused nothing but problems since day one.,0.438,0.0,0.0,0.2628,positive,0,0,0,0,0,0,none,0
REV101381,This delivery service caused nothing but problems since day one.!!,Twitter/X Post,delivery service,negative,2024-11-02,This delivery service caused nothing but problems since day one.!!,0.5379,0.0,0.0,0.3227,positive,0,0,0,0,0,0,none,0
REV101382,This running shoes caused nothing but problems since day one.,Facebook Comment,running shoes,negative,2024-04-10,This running shoes caused nothing but problems since day one.,0.438,0.0,0.0,0.2628,positive,0,0,0,0,0,0,none,0
REV101383,"Received the streaming service today, packaging was standard.",News Headline,streaming service,neutral,2024-06-02,"Received the streaming service today, packaging was standard.",0.0,0.0,0.0,0.0,neutral,0,0,0,0,0,0,none,0
REV101387,"Disappointing desk lamp, definitely returning it.!!",News Headline,desk lamp,negative,2024-02-13,"Disappointing desk lamp, definitely returning it.!!",-0.2695,-0.3,0.6,-0.2817,negative,0,0,1,0,0,0,sadness,1
REV101390,"I'm so disappointed with this electric toothbrush, complete waste of money.!!",Facebook Comment,electric toothbrush,negative,2024-05-21,"I'm so disappointed with this electric toothbrush, complete waste of money.!!",-0.7768,-0.3208,0.3833,-0.5944,negative,0,0,1,0,0,0,sadness,1
REV101392,The software update arrived quickly and the build quality is amazing.,Product Forum,software update,positive,2024-03-06,The software update arrived quickly and the build quality is amazing.,0.5859,0.4667,0.7,0.5382,positive,1,0,0,0,0,0,joy,1
REV101394,"Absolutely love this wireless headphones, it exceeded all my expectations! :)",Twitter/X Post,wireless headphones,positive,2024-06-24,"Absolutely love this wireless headphones, it exceeded all my expectations! :)",0.831,0.5625,0.8,0.7236,positive,1,0,0,0,0,0,joy,1
REV101396,"Disappointing delivery service, definitely returning it.",Amazon Review,delivery service,negative,2024-01-11,"Disappointing delivery service, definitely returning it.",-0.128,-0.3,0.6,-0.1968,negative,0,0,1,0,0,0,sadness,1
REV101398,Great delivery service! My whole family loves it. :),Amazon Review,delivery service,positive,2024-04-15,Great delivery service! My whole family loves it. :),0.902,0.5667,0.7167,0.7679,positive,1,0,0,0,0,0,joy,1
REV101399,"Awful experience with the airline, would not recommend at all. Never again.",Amazon Review,airline,negative,2024-09-05,"Awful experience with the airline, would not recommend at all. Never again.",-0.6261,-1.0,1.0,-0.7757,negative,0,0,0,0,1,0,trust,1
REV101400,Here is my honest review of the bluetooth speaker after a week of use.,News Headline,bluetooth speaker,neutral,2024-09-10,Here is my honest review of the bluetooth speaker after a week of use.,0.5106,0.6,0.9,0.5464,positive,0,0,0,0,1,0,trust,1
REV101408,"I'm so happy with the gaming mouse, works perfectly and looks great. :)",Facebook Comment,gaming mouse,positive,2024-05-30,"I'm so happy with the gaming mouse, works perfectly and looks great. :)",0.9459,0.775,0.9375,0.8775,positive,2,0,0,0,0,0,joy,2
REV101411,"Five stars for the laptop stand, it changed the way I do things. Love it!",Twitter/X Post,laptop stand,positive,2024-07-19,"Five stars for the laptop stand, it changed the way I do things. Love it!",0.6696,0.625,0.6,0.6518,positive,1,0,0,0,0,0,joy,1
REV101418,"Excellent smartphone case, exactly as described and super reliable. Love it!",Amazon Review,smartphone case,positive,2024-03-18,"Excellent smartphone case, exactly as described and super reliable. Love it!",0.92,0.5521,0.6292,0.7728,positive,2,0,0,0,1,0,joy,3
REV101420,"Absolutely love this airline, it exceeded all my expectations!",Amazon Review,airline,positive,2024-03-27,"Absolutely love this airline, it exceeded all my expectations!",0.6989,0.625,0.6,0.6693,positive,1,0,0,0,0,0,joy,1
REV101429,"Worst restaurant chain I have ever bought, total regret.!!",Product Forum,restaurant chain,negative,2024-06-23,"Worst restaurant chain I have ever bought, total regret.!!",-0.8306,-0.5,0.875,-0.6984,negative,0,0,1,0,0,0,sadness,1
